kpf4gui.exe;Unknown kpf4gui.exe Product;Unknown kpf4gui.exe Company;;;
kpf4gui.exe;Sunbelt Kerio Personal Firewall 4;Sunbelt Software;;;
kpf4gui.exe;Sunbelt Kerio Personal Firewall;Sunbelt Software;;;
kpf4gui.exe;Kerio Personal Firewall 4;Kerio Technologies;;;
kpf4ss.exe;Kerio Personal Firewall 4;Kerio Technologies;;;
kpf4ss.exe;Sunbelt Kerio Personal Firewall 4;Sunbelt Software;;;
kpf4ss.exe;Unknown kpf4ss.exe Product;Unknown kpf4ss.exe Company;;;
kpf4ss.exe;Sunbelt Kerio Personal Firewall;Sunbelt Software;;;
kpf4ss.exe;Sunbelt Personal Firewall;Sunbelt Software;;;
KPFW32.EXE;Kingsoft Internet Security;Kingsoft Corporation;;;
KPFW32.EXE;Kingsoft Firewall;Kingsoft Corporation;;;
kpm.exe;???????????? ??????? Microsoft® Windows®;?????????? ??????????;;;
KPMG.ITSAudit.Vector.DocumentManagement.DocMonitor.exe;FileMonitorService;KPMG;;;
kppqollv.exe;Unknown kppqollv.exe Product;Unknown kppqollv.exe Company;;;
KP-PS050.exe;KP-PS050;Cape Ing;;;
KPService.exe;Unknown KPService.exe Product;Unknown KPService.exe Company;;;
kq72.exe;Unknown kq72.exe Product;Unknown kq72.exe Company;;;
kqlltf.exe;Unknown kqlltf.exe Product;Unknown kqlltf.exe Company;;;
KR15DA.EXE;Unknown KR15DA.EXE Product;Unknown KR15DA.EXE Company;;;
KRaidMan.exe;TOSHIBA RAID CONSOLE;Toshiba Corporation;;;
kraidsvc.exe;TOSHIBA RAID Service;Toshiba Corporation;;;
kraidsvc.exe;Service TOSHIBA RAID;Toshiba Corporation;;;
krbcc32s.exe;MIT Kerberos for Windows;Massachusetts Institute of Technology;;;
krdevctl.exe;TOSHIBA RAID Service;Toshiba Corporation;;;
Kremlin Sentry.exe;Kremlin Sentry;Mach5 Software;;;
krgtjrej.exe;Unknown krgtjrej.exe Product;Unknown krgtjrej.exe Company;;;
kRn1mk7P.exe;Unknown kRn1mk7P.exe Product;Unknown kRn1mk7P.exe Company;;;
krpqsfyy.exe;DDC;Unknown krpqsfyy.exe Company;;;
Kruptos.exe;Kruptos 2.0;Unknown Kruptos.exe Company;;;
Kryzya.exe;Apex;ApexDC++ Development Team;;;
KSB46B.EXE;Unknown KSB46B.EXE Product;Unknown KSB46B.EXE Company;;;
ksdlmvbs.exe;Unknown ksdlmvbs.exe Product;Unknown ksdlmvbs.exe Company;;;
ksdsvc.exe;Kingsoft Powerword Personal Edition;Kingsoft Corporation;;;
KService.exe;Unknown KService.exe Product;Unknown KService.exe Company;;;
KService.exe;Delivery Manager;Kontiki Inc.;;;
KService.exe;Delivery Manager;Kontiki Inc.;;;
KSP.exe;Unknown KSP.exe Product;Unknown KSP.exe Company;;;
kspoold.exe;Unknown kspoold.exe Product;Unknown kspoold.exe Company;;;
kstray.exe;Unknown kstray.exe Product;Unknown kstray.exe Company;;;
KSWebShield.exe;__É_Íø¶Ü;Kingsoft Corporation;;;
KSWServ.exe;Keyboard Switch Setup;Sony Corporation;;;
KT9FF4.EXE;Unknown KT9FF4.EXE Product;Unknown KT9FF4.EXE Company;;;
KTCC36.EXE;Trend Micro OfficeScan;Trend Micro Inc.;;;
ktchnsnk.exe;Unknown ktchnsnk.exe Product;Unknown ktchnsnk.exe Company;;;
kter.exe;Animations;Microsoft;;;
ktfhost.exe;Unknown ktfhost.exe Product;Unknown ktfhost.exe Company;;;
ktguard.exe;Microsoft® Windows(TM);Microsoft Corporation;;;
ktopqdux.exe;Unknown ktopqdux.exe Product;Unknown ktopqdux.exe Company;;;
Ktp.exe;Elantech TouchPad;ELANTECH Devices Corp.;;;
Ktp3.exe;Elantech TouchPad;ELANTECH Devices Corp.;;;
Ktp3.exe;ELANTECH ktp;ELANTECH Devices Corp.;;;
Ktp3.exe;ELANTECH ktp;ELANTECH Devices Corp.;;;
ktpdftmp18111234.exe;Unknown ktpdftmp18111234.exe Product;Unknown ktpdftmp18111234.exe Company;;;
ktpdftmp250953.exe;Unknown ktpdftmp250953.exe Product;Unknown ktpdftmp250953.exe Company;;;
kucksysguard.exe;Microsoft(R) Windows (R) 2000 Operating System;Microsoft Corporation;;;
kudiskmon.exe;Kingsoft Box;Kingsoft Corporation;;;
KukiProc110.exe;KUKIPROC;Netmarble;;;
Kuma_tray.exe;Kuma_Tray;Unknown Kuma_tray.exe Company;;;
kumiycqi.exe;DDC;Unknown kumiycqi.exe Company;;;
KuroService.exe;Unknown KuroService.exe Product;Unknown KuroService.exe Company;;;
KutinSoftCoordinationService.exe;Coordination Service;KutinSoft;;;
kvb24.tmp;Unknown kvb24.tmp Product;Unknown kvb24.tmp Company;;;
kvirc.exe;K Visual IRC Client;KVIrc Development Team;;;
KVLService.exe;Unknown KVLService.exe Product;Proxure, Inc.;;;
KVM.EXE;Unknown KVM.EXE Product;Unknown KVM.EXE Company;;;
KvMonE.exe;Unknown KvMonE.exe Product;Unknown KvMonE.exe Company;;;
KVMonXP.kxp;Jiangmin AntiVirus;JiangMin Co.Ltd;;;
kvmxbis.exe;Unknown kvmxbis.exe Product;Unknown kvmxbis.exe Company;;;
kvoop.exe;Unknown kvoop.exe Product;Unknown kvoop.exe Company;;;
KVRService.exe;Unknown KVRService.exe Product;Unknown KVRService.exe Company;;;
KVSrvXP.exe;KV;Jiangmin Co. Ltd;;;
KvXP_1.kxp;KvXpCm Module;JiangMin Co.Ltd;;;
kwageaa.exe;Unknown kwageaa.exe Product;Unknown kwageaa.exe Company;;;
kwanzy.exe;Unknown kwanzy.exe Product;Unknown kwanzy.exe Company;;;
kwanzy121.exe;Unknown kwanzy121.exe Product;Unknown kwanzy121.exe Company;;;
kwanzy129.exe;Unknown kwanzy129.exe Product;Unknown kwanzy129.exe Company;;;
kwanzy133.exe;Unknown kwanzy133.exe Product;Unknown kwanzy133.exe Company;;;
KWatch.EXE;Kingsoft Antivirus;Kingsoft Corporation;;;
kwcaptur.exe;KidsWatch TCLogger Component;Computer Business Solutions Software, Inc.;;;
kweprs.exe;Unknown kweprs.exe Product;Unknown kweprs.exe Company;;;
kwinzy.exe;Unknown kwinzy.exe Product;Unknown kwinzy.exe Company;;;
kwinzy125.exe;Unknown kwinzy125.exe Product;Unknown kwinzy125.exe Company;;;
kwrapper.exe;Unknown kwrapper.exe Product;Unknown kwrapper.exe Company;;;
KWSN_2.4V_SSSE3_MB.exe;SETI@Home Enhanced Worker;Lunatics.at;;;
kwtbaim.exe;Kiwee Toolbar;AG Interactive;;;
KXD2C6.EXE;Unknown KXD2C6.EXE Product;Unknown KXD2C6.EXE Company;;;
Kxekia.exe;Unknown Kxekia.exe Product;Unknown Kxekia.exe Company;;;
kxmixer.exe;;;;;
KxtfXw2.exe;Kern32;Unknown KxtfXw2.exe Company;;;
kxuhry.exe;Unknown kxuhry.exe Product;Unknown kxuhry.exe Company;;;
KY906C.EXE;Unknown KY906C.EXE Product;Unknown KY906C.EXE Company;;;
kyacatedlta.exe;Unknown kyacatedlta.exe Product;Unknown kyacatedlta.exe Company;;;
kybrded_7.exe;Project1;re8wru ehu hrweurhuweur 37wr3;;;
kybrdff_7.exe;Project1;(*)(*)(*)(*)(*)(*)(*)(*)(*)(*)(*)(*)(*)(*);;;
kybrdff_e14.exe;Project1;fdslj reditf8eru8turdtreduj54tr8u548;;;
kybrdff_e54.exe;Project1;fdslj reditf8eru8turdtreduj54tr8u548;;;
KybtecWorldClock.exe;Unknown KybtecWorldClock.exe Product;Unknown KybtecWorldClock.exe Company;;;
KYEScan.EXE;KYE Scan Manager;KYE SYSTEMS CORP.;;;
KYF3FA.EXE;Unknown KYF3FA.EXE Product;Unknown KYF3FA.EXE Company;;;
kysmo.exe;Unknown kysmo.exe Product;Unknown kysmo.exe Company;;;
KZE03F.EXE;Unknown KZE03F.EXE Product;Unknown KZE03F.EXE Company;;;
kzokm.exe;Unknown kzokm.exe Product;Unknown kzokm.exe Company;;;
kzwfm.exe;Unknown kzwfm.exe Product;Unknown kzwfm.exe Company;;;
;;;;;
l?ass.exe;Unknown l?ass.exe Product;Unknown l?ass.exe Company;;;
L2.exe;Unknown L2.exe Product;Unknown L2.exe Company;;;
l2wmx2.exe;Unknown l2wmx2.exe Product;Unknown l2wmx2.exe Company;;;
l84alx.exe;Unknown l84alx.exe Product;Unknown l84alx.exe Company;;;
l8z5w8p1q9r7.exe;Unknown l8z5w8p1q9r7.exe Product;Unknown l8z5w8p1q9r7.exe Company;;;
LabVIEW.exe;National Instruments LabVIEW;National Instruments Corp.;;;
lac.exe;Unknown lac.exe Product;Unknown lac.exe Company;;;
LacieBackup.exe;LaCieBackup;LaCie Group;;;
LacieBackup.exe;LaCieBackup;LaCie SA;;;
LaerdalUpdateAgent.exe;Laerdal Update Agent Application;Laerdal;;;
lahotsny.exe;Unknown lahotsny.exe Product;Unknown lahotsny.exe Company;;;
lalogin.exe;Lawson (r) ENVIRONMENT;LAWSON Software;;;
lanceur.exe;Lanceur V6.0.0.4;T-ONLINE France;;;
lanmanwrk.exe;Unknown lanmanwrk.exe Product;Unknown lanmanwrk.exe Company;;;
LANrevAgentInstallerHelper.exe;LANrev Agent;Pole Position Software GmbH;;;
LanSpeed2.exe;LanSpeed;OrcaSoft;;;
Lansuits.exe;602LAN SUITE;Software602;;;
LanTool.exe;LanTool;N37dev;;;
LANUtil.exe;LANUtil.exe;Sony Corporation;;;
laplink.exe;LAPLINK GOLD;Laplink Software, Inc.;;;
LapLinkEverywhe;Laplink Everywhere;Laplink Software, Inc.;;;
lass.exe;FirewallProxy;AST;;;
Lasso.Client.exe;Continuous Data Protection Software;SonicWALL;;;
Lasso.exe;Unknown Lasso.exe Product;Unknown Lasso.exe Company;;;
LastFM.exe;Last.fm;Last.fm;;;
LastFM.exe;Unknown LastFM.exe Product;Unknown LastFM.exe Company;;;
LastFM.exe;Last.fm;Last.fm;;;
LastFMHelper.exe;Last.fm Helper;Last.fm;;;
lat.exe;Unknown lat.exe Product;Unknown lat.exe Company;;;
Launch Applicat;Launch Application;Nokia;;;
Launch Application 2.exe;Launch Application;Nokia;;;
Launch WinRAR.exe;winrar;Unknown Launch WinRAR.exe Company;;;
launch.exe;Dr.Web CureIt!;Doctor Web, Ltd.;;;
Launch.exe;Entarex Launch Pad;Entarex;;;
Launch.exe;Unknown Launch.exe Product;Unknown Launch.exe Company;;;
LAUNCH.EXE;DemoShield (R);Macrovision Corporation;;;
launch.exe;Unknown launch.exe Product;Unknown launch.exe Company;;;
LAUNCH~1.EXE;PC Suite;Nokia;;;
launch32.exe;Systems Management Server;Microsoft Corporation;;;
LaunchAp.exe;LAUNCHAP Application;Unknown LaunchAp.exe Company;;;
LaunchAp.exe;LaunchAp Application;Unknown LaunchAp.exe Company;;;
LaunchApplicati;Launch Application;Nokia Mobile Phones Ltd.;;;
LaunchApplicati;PC Suite;Nokia;;;
LaunchApplication.exe;Launch Application;Nokia Mobile Phones Ltd.;;;
LaunchApplication.exe;PC Suite;Nokia;;;
LaunchBarComman;Unknown LaunchBarComman Product;DonationCoder.com;;;
LaunchCD.exe;Director MX 2004;Macromedia, Inc.;;;
LaunchCD.exe;Unknown LaunchCD.exe Product;Unknown LaunchCD.exe Company;;;
LaunchEAW.exe;Unknown LaunchEAW.exe Product;Unknown LaunchEAW.exe Company;;;
Launcher.exe;TODO:;TODO:;;;
Launcher.EXE;MRS - Message Routing System;Cycos AG;;;
Launcher.exe;Logitech QuickCam;Logitech Inc.;;;
Launcher.exe;VAIO?????;Sony Corporation;;;
Launcher.exe;Unknown Launcher.exe Product;Unknown Launcher.exe Company;;;
launcher.exe;Retrospect;Dantz Development Corporation;;;
Launcher.exe;Blizzard Launcher;Blizzard Entertainment;;;
Launcher.exe;VAIO Launcher;Sony Corporation;;;
Launcher.exe;Unknown Launcher.exe Product;Unknown Launcher.exe Company;;;
Launcher.exe;Audiotools Launcher Application;Unknown Launcher.exe Company;;;
Launcher.exe;Launcher;Unknown Launcher.exe Company;;;
launcher.exe;Unknown launcher.exe Product;Unknown launcher.exe Company;;;
Launcher.exe;CSS-Corporate-HSS_Mini_FL;France Telecom SA;;;
Launcher.exe;Andromeda Perfect World;Andromeda Server;;;
Launcher.exe;TODO:;TODO:;;;
Launcher.exe;Unknown Launcher.exe Product;Unknown Launcher.exe Company;;;
Launcher_NB.exe;ST3402;Unknown Launcher_NB.exe Company;;;
launcher_service.exe;livePCsupport;Comodo Security Solutions Inc.;;;
launcher_service.exe;livePCsupport;Comodo Security Solutions, Inc.;;;
Launcher_VV.exe;ST3402;Vivotek Inc.;;;
LauncherService.exe;Unknown LauncherService.exe Product;Unknown LauncherService.exe Company;;;
launcherservice.exe;Artificial Dynamics WAVE;Artificial Dynamics Ltd.;;;
LaunchGTAIV.exe;SecuROM Launcher;Sony DADC Austria AG;;;
LaunchGTAIV_activation.exe;SecuROM Matroschka;Unknown LaunchGTAIV_activation.exe Company;;;
LaunchPad.exe;Launchpad;U3;;;
Launchpad.exe;Unknown Launchpad.exe Product;Unknown Launchpad.exe Company;;;
LaunchPad.exe;LaunchPa Application;Unknown LaunchPad.exe Company;;;
LaunchPad.exe;LaunchPad Application;Unknown LaunchPad.exe Company;;;
launchpad.exe;Unknown launchpad.exe Product;Unknown launchpad.exe Company;;;
LaunchPd.exe;ATI Multimedia Center;ATI Technologies Inc.;;;
LaunchU3.exe;Unknown LaunchU3.exe Product;Unknown LaunchU3.exe Company;;;
LaunchU3.exe;Unknown LaunchU3.exe Product;Unknown LaunchU3.exe Company;;;
Launchy.exe;Launchy;Code Jelly;;;
Launchy.exe;TODO:;TODO:;;;
Launchy.exe;Unknown Launchy.exe Product;Unknown Launchy.exe Company;;;
lava.exe;Unknown lava.exe Product;±±_©µã»÷¿Æ__Ó_Ï__«Ë_;;;
LBCDB5.EXE;Unknown LBCDB5.EXE Product;Unknown LBCDB5.EXE Company;;;
Lbkstart.exe;ASuite;SalvadorSoftware;;;
LblServices.exe;Label Services;Euro Plus d.o.o.;;;
LBTServ.exe;Logitech SetPoint;Logitech, Inc.;;;
LBTSERV.EXE;Logitech SetPoint;Logitech Inc.;;;
LBTWiz.exe;Bluetooth Services;Logitech Inc.;;;
LBTWiz.exe;Logitech SetPoint;Logitech, Inc.;;;
lcabxo.exe;Unknown lcabxo.exe Product;Unknown lcabxo.exe Company;;;
lcaen.exe;Unknown lcaen.exe Product;Unknown lcaen.exe Company;;;
Lcass.exe;Usb Brower;Miorosoft;;;
LCDClock.exe;Unknown LCDClock.exe Product;Unknown LCDClock.exe Company;;;
LCDClock.exe;LCD Software;Logitech Inc.;;;
LCDClock.exe;G-series Software;Logitech Inc.;;;
LCDCountdown.exe;Unknown LCDCountdown.exe Product;Unknown LCDCountdown.exe Company;;;
LCDMon.exe;Unknown LCDMon.exe Product;Unknown LCDMon.exe Company;;;
LCDMon.exe;G-series Software;Logitech Inc.;;;
lcdmon.exe;LCD Software;Logitech Inc.;;;
LcdOSD.exe;Unknown LcdOSD.exe Product;Unknown LcdOSD.exe Company;;;
LCDPOP3.exe;G-series Software;Logitech Inc.;;;
LCDPop3.exe;Unknown LCDPop3.exe Product;Unknown LCDPop3.exe Company;;;
LCDRSS.exe;Unknown LCDRSS.exe Product;Unknown LCDRSS.exe Company;;;
LCDSmartie.exe;LCD Smartie;SourceForge.net;;;
lcfd.exe;Unknown lcfd.exe Product;Unknown lcfd.exe Company;;;
lcfep.exe;Unknown lcfep.exe Product;Unknown lcfep.exe Company;;;
lchmhetg.exe;Unknown lchmhetg.exe Product;Unknown lchmhetg.exe Company;;;
LckFldService.e;LckFldService;Unknown LckFldService.e Company;;;
LckFldService.e;Unknown LckFldService.e Product;Unknown LckFldService.e Company;;;
LckFldService.exe;Unknown LckFldService.exe Product;Unknown LckFldService.exe Company;;;
LckFldService.exe;LckFldService;Unknown LckFldService.exe Company;;;
LClock.exe;LClock Application;Unknown LClock.exe Company;;;
LCMonitor.exe;LCMonitor Application;Unknown LCMonitor.exe Company;;;
lcnb_main.exe;lcnb;lcnb;;;
LCOLIST.EXE;LANSA Communications;LANSA;;;
LCore.exe;Unknown LCore.exe Product;Unknown LCore.exe Company;;;
LCP_Handler.exe;LCP Handler;Standard Register;;;
LCRMS.exe;Compaq Insight Manager LC Remote Management Service;Compaq Computer Corporation;;;
lcs.exe;Unknown lcs.exe Product;Unknown lcs.exe Company;;;
LcSvrAdm.exe;Volkswagen AG (R) K-DOV-41;Volkswagen AG;;;
LcSvrAuf.exe;Volkswagen AG (R) K-DOV-41;Volkswagen AG;;;
LCTaskAssistant9.exe;Unknown LCTaskAssistant9.exe Product;Sonic Solutions;;;
lctylwbi.exe;Unknown lctylwbi.exe Product;Unknown lctylwbi.exe Company;;;
lcu.exe;Wireless Client Utility;Linksys Group, Inc.;;;
ld06.exe;Unknown ld06.exe Product;Unknown ld06.exe Company;;;
ld08.exe;Unknown ld08.exe Product;Unknown ld08.exe Company;;;
ld08.exe;Qhojyfjdet jqate;Ztguluo Werwunyjwjn;;;
ld08.exe;Fvogjqatjk ulomy;Bkzyjyj Cjhxevupkul;;;
ld09.exe;Unknown ld09.exe Product;Unknown ld09.exe Company;;;
ld10.exe;Unknown ld10.exe Product;Unknown ld10.exe Company;;;
ld11.exe;Unknown ld11.exe Product;Unknown ld11.exe Company;;;
ld12.exe;Unknown ld12.exe Product;Unknown ld12.exe Company;;;
Ld6.exe;Unknown Ld6.exe Product;Unknown Ld6.exe Company;;;
ld8C29.tmp;Unknown ld8C29.tmp Product;Unknown ld8C29.tmp Company;;;
ldA324.tmp;Unknown ldA324.tmp Product;Unknown ldA324.tmp Company;;;
ldcdx.exe;Unknown ldcdx.exe Product;Unknown ldcdx.exe Company;;;
ldCFC6.tmp;Unknown ldCFC6.tmp Product;Unknown ldCFC6.tmp Company;;;
ldDAD2.tmp;Unknown ldDAD2.tmp Product;Unknown ldDAD2.tmp Company;;;
LDISCN32.EXE;LANDesk Software;LANDesk Software, Ltd.;;;
LDISCN32.EXE;LANDesk Management Suite;LANDesk Software, Ltd.;;;
LDISCN32.EXE;Unknown LDISCN32.EXE Product;Unknown LDISCN32.EXE Company;;;
ldlcserv.exe;Unknown ldlcserv.exe Product;Unknown ldlcserv.exe Company;;;
ldlcserv.exe;Personal Communications;IBM Corporation;;;
LDLS.exe;Libronix DLS;Libronix Corporation;;;
LDMClient.exe;BackWeb Lite Installer;BackWeb;;;
LDRegWatch.exe;Unknown LDRegWatch.exe Product;Unknown LDRegWatch.exe Company;;;
LDServ.exe;NetDisk;XIMETA, Inc.;;;
LDSLibQuickStart.exe;Unknown LDSLibQuickStart.exe Product;Unknown LDSLibQuickStart.exe Company;;;
LDSvc.exe;License Support;PACE Anti-Piracy, Inc.;;;
LeaderReg.exe;PowerReg;Leader Technologies/Roxio;;;
League of Legends.exe;League of Legends (TM) Client;Unknown League of Legends.exe Company;;;
lechuck.exe;Explorer;Unknown lechuck.exe Company;;;
Lectora.exe;Lectora Professional Publishing Suite;Trivantis Corporation;;;
ledger.exe;Unknown ledger.exe Product;Unknown ledger.exe Company;;;
lee.exe;Unknown lee.exe Product;Unknown lee.exe Company;;;
leecher.exe;Unknown leecher.exe Product;Unknown leecher.exe Company;;;
LeechGet.exe;LeechGet Download Manager;Unknown LeechGet.exe Company;;;
LeechGet.exe;LeechGet Download Manager;Cronosoft;;;
leeman.exe;Unknown leeman.exe Product;Unknown leeman.exe Company;;;
left.exe;Unknown left.exe Product;Unknown left.exe Company;;;
LegacyLauncher.exe;Unknown LegacyLauncher.exe Product;Unknown LegacyLauncher.exe Company;;;
LEMMY.EXE;Lemmy;Software Online Limited;;;
LenovoTray.exe;System tray icon Application;Lenovo;;;
levelqualitywatcher32.exe;Unknown levelqualitywatcher32.exe Product;Unknown levelqualitywatcher32.exe Company;;;
leventmgr.exe;Unknown leventmgr.exe Product;Cisco Systems, Inc.;;;
LEXBCES.EXE;MarkVision for Windows (32 bit);Lexmark International, Inc.;;;
LEXBCES.EXE;Unknown LEXBCES.EXE Product;Unknown LEXBCES.EXE Company;;;
LexmarkHelper.exe;Sistema operativo Microsoft® Windows®;Microsoft Corporation;;;
LexMvService.ex;Unknown LexMvService.ex Product;Unknown LexMvService.ex Company;;;
LexMvService.exE;Unknown LexMvService.exE Product;Unknown LexMvService.exE Company;;;
lExplore.exe;Unknown lExplore.exe Product;Unknown lExplore.exe Company;;;
LEXPPS.EXE;MarkVision for Windows (32 bit);Lexmark International, Inc.;;;
LEXPPS.EXE;Unknown LEXPPS.EXE Product;Unknown LEXPPS.EXE Company;;;
LexWebService.exe;Unknown LexWebService.exe Product;Unknown LexWebService.exe Company;;;
lf.exe;Unknown lf.exe Product;Unknown lf.exe Company;;;
lf_viewer.exe;Lavasoft Personal Firewall Viewer;Agnitum Ltd.;;;
LF30.exe;Lock Folder XP;Everstrike Software;;;
lfebiuta.exe;DDC;Unknown lfebiuta.exe Company;;;
lffgpmmd.exe;Unknown lffgpmmd.exe Product;Unknown lffgpmmd.exe Company;;;
lfpegl.exe;;PTech;;;
lfsndmng.exe;LightningFAX;Interstar Technologies;;;
lfujsxitssd.exe;Unknown lfujsxitssd.exe Product;Unknown lfujsxitssd.exe Company;;;
LFXGDIPO.EXE;;;;;
lfynwpb.exe;Unknown lfynwpb.exe Product;Unknown lfynwpb.exe Company;;;
lgbpd.exe;Unknown lgbpd.exe Product;Unknown lgbpd.exe Company;;;
lgbpd.exe;Unknown lgbpd.exe Product;Unknown lgbpd.exe Company;;;
LGD634.EXE;Unknown LGD634.EXE Product;Unknown LGD634.EXE Company;;;
LGDCore.exe;G-series Software;Logitech Inc.;;;
LGDCore.exe;Unknown LGDCore.exe Product;Unknown LGDCore.exe Company;;;
LGDevAgt.exe;Unknown LGDevAgt.exe Product;Unknown LGDevAgt.exe Company;;;
lgfw.exe;LGFW;BitLeader;;;
lgilaa.exe;Unknown lgilaa.exe Product;Unknown lgilaa.exe Company;;;
Lgnserv.exe;Unknown Lgnserv.exe Product;Unknown Lgnserv.exe Company;;;
LGScsiCommandService.exe;LG Scsi command service;Mobile Leader Co.,Ltd.;;;
LGUserCSTool.exe;LGUserCSTool ÀÀ¿ë ÇÁ·Î±_·¥;LG Electronics;;;
LGVL600SVC.exe;LG VL600 Service Module;Unknown LGVL600SVC.exe Company;;;
LgWDskTp.exe;Wireless Desktop Software;Logitech Inc.;;;
LH081550.EXE;Systemwalker Live Help;FUJITSU LIMITED;;;
LH7E67.EXE;Unknown LH7E67.EXE Product;Unknown LH7E67.EXE Company;;;
lhmc.exe;Unknown lhmc.exe Product;Unknown lhmc.exe Company;;;
LHotkey.exe;Chicony HOTKEY Driver;Chicony;;;
LI-67E40.EXE;Unknown LI-67E40.EXE Product;Unknown LI-67E40.EXE Company;;;
LI7FC5.EXE;Unknown LI7FC5.EXE Product;Unknown LI7FC5.EXE Company;;;
LibIE.exe;LibIE;Altoona Library;;;
liblgxqv.exe;Unknown liblgxqv.exe Product;;;;
Libox.exe;Libox;Libox;;;
libsys32.exe;Unknown libsys32.exe Product;Unknown libsys32.exe Company;;;
libusbd-nt.exe;LibUsb-Win32;http://libusb-win32.sourceforge.net;;;
libusbd-nt.exe;Unknown libusbd-nt.exe Product;Unknown libusbd-nt.exe Company;;;
lic_srv.exe;Unknown lic_srv.exe Product;Unknown lic_srv.exe Company;;;
lic98rmt.exe;Unknown lic98rmt.exe Product;Unknown lic98rmt.exe Company;;;
lic98rmt.exe;Lic98;Computer Associates International, Inc.;;;
lic98Service.exe;CA lic98Service;CA;;;
LicCheck.exe;Computer Associates liccheck;Computer Associates;;;
liccheck.exe;ARCserve for Windows 2000;Computer Associates International, Inc.;;;
Licence Manager ESD.exe;License Management Service ESD;element5;;;
license_manager.exe;Notifier;Unknown license_manager.exe Company;;;
LicenseMan32.exe;Unknown LicenseMan32.exe Product;Unknown LicenseMan32.exe Company;;;
LicenseManager.exe;Unknown LicenseManager.exe Product;Unknown LicenseManager.exe Company;;;
LicenseServer.exe;Unknown LicenseServer.exe Product;ZyLAB Technologies;;;
LicenseService.exe;SPAMfighter Toolkit;SPAMfighter;;;
licensesvc.exe;esvcLICENSE;IProNet Sistemas, S.a:;;;
lich.exe;Unknown lich.exe Product;Unknown lich.exe Company;;;
LicMgr.exe;All My Papers License Manager;All My Papers;;;
LicMon.exe;Lizenz Service Monitor;Sage Sesam Ltd;;;
licserv.exe;QDX License Server;Quovadx Ltd;;;
LieDetector.exe;KishKish Lie Detector;Alex Rosenbaum and KishKish.com;;;
LieDetector.exe;KishKish Lie Detector;KishKish - Alex Rosenbaum and Co.;;;
LifeCam.exe;Microsoft LifeCam;Microsoft Corporation;;;
LifeChat.exe;Microsoft LifeChat;Microsoft Corporation;;;
LifeLinkFile.exe;LifeLink Pro;LifeLine Networks bv;;;
LifeTray.exe;Microsoft LifeCam;Microsoft Corporation;;;
ligebo.exe;s'infléchirait;boussole;;;
lightroom.exe;Adobe Photoshop Lightroom;Adobe Systems;;;
LightScribeControlPanel.exe;LightScribe;Hewlett-Packard Company;;;
Lightshot.exe;Lightshot;Skillbrains;;;
lighttpd.exe;Unknown lighttpd.exe Product;Unknown lighttpd.exe Company;;;
LiknoWebButtonMaker.exe;LiknoWebButtonMaker;Likno Software;;;
LILIK.exe;MetaTrader;MetaQuotes Software Corp.;;;
LiMaService.exe;Unknown LiMaService.exe Product;Unknown LiMaService.exe Company;;;
Lime.exe;Philips Device Plug-in;Koninklijke Philips Electronics N.V.;;;
LimeAlive.exe;LimeAlive Application;Philips;;;
LimeAlive.exe;LimeAlive Application;Koninklijke Philips Electronics N.V.;;;
LimeWire Pro 5.1.2.1.exe;LimeWire PRO 5.1.2;Lime Wire LLC;;;
LimeWire.exe;LimeWire;Lime Wire, LLC;;;
LimeWire.exe;Unknown LimeWire.exe Product;Unknown LimeWire.exe Company;;;
limexmidi392.exe;MIDI programming software;LIMEX GmbH. Vienna;;;
LineMgr.exe;LineMgr Module;Unknown LineMgr.exe Company;;;
LineMgr.exe;Unknown LineMgr.exe Product;Unknown LineMgr.exe Company;;;
LineSpeedMeter.exe;Line Speed Meter;Sigma Solutions;;;
linewsrv.exe;Unknown linewsrv.exe Product;Unknown linewsrv.exe Company;;;
lingkey.exe;Unknown lingkey.exe Product;Unknown lingkey.exe Company;;;
LingoWare.exe;LingoWare Application;LingoCom.;;;
Lingvo.exe;ABBYY Lingvo;ABBYY (BIT Software);;;
lingvo32.exe;Lingvo Office;BIT Software, Inc.;;;
LinkLogger.exe;Link Logger;Binary Visions Inc.;;;
Linkman.exe;Linkman;OuterTechnologies;;;
Linkman.exe;Linkman;Outertech;;;
linkprd.exe;Unknown linkprd.exe Product;Unknown linkprd.exe Company;;;
LinkPreviewer.exe;Link Previewer;Ziff Davis Media, Inc.;;;
LinkScannerConn;CallingID;CallingID Ltd.;;;
LinkScannerConnect.exe;CallingID;CallingID Ltd.;;;
linkstart.exe;Unknown linkstart.exe Product;Unknown linkstart.exe Company;;;
linksts.exe;Unknown linksts.exe Product;Unknown linksts.exe Company;;;
LinksysAgent.exe;Linksys EasyLink Advisor;Linksys, a Division of Cisco Systems, Inc.;;;
LinksysUpdater.exe;Unknown LinksysUpdater.exe Product;Unknown LinksysUpdater.exe Company;;;
LinkTheater-server.exe;Unknown LinkTheater-server.exe Product;Unknown LinkTheater-server.exe Company;;;
Linkury.exe;Smartbar;Unknown Linkury.exe Company;;;
listener.exe;Unknown listener.exe Product;Unknown listener.exe Company;;;
ListProAlarms.e;Unknown ListProAlarms.e Product;Unknown ListProAlarms.e Company;;;
ListProAlarms.exe;Unknown ListProAlarms.exe Product;Unknown ListProAlarms.exe Company;;;
